location,price_per_month,bed num,bath num,sqft,url of rental info,latitude,longitude
"1463 Saint Lawrence Ave # 2R,Bronx,NY,10460",1407.0,1,1.0,586.0,https://www.zillow.com/homedetails/1463-Saint-Lawrence-Ave-2R-Bronx-NY-10460/2087184684_zpid/,40.8367994,-73.8683927
"Vincent Ave,Bronx,NY,10465",1425.0,1,1.0,625.0,https://www.zillow.com/homedetails/Vincent-Ave-Bronx-NY-10465/2085016595_zpid/,40.8309123,-73.8184254
"315 Ovington Ave # L,Brooklyn,NY,11209",1425.0,1,1.0,625.0,https://www.zillow.com/homedetails/315-Ovington-Ave-L-Brooklyn-NY-11209/2095305665_zpid/,40.634918,-74.0256515
"2769 Matthews Ave # 1F1,Bronx,NY,10467",1426.0,1,1.0,800.0,https://www.zillow.com/homedetails/2769-Matthews-Ave-1F1-Bronx-NY-10467/2085017547_zpid/,40.8676205,-73.8628112
"218th St,Queens Village,NY,11428",1450.0,1,1.0,800.0,https://www.zillow.com/homedetails/218th-St-Queens-Village-NY-11428/2107076996_zpid/,40.72434820000001,-73.7425023
"62nd St,Flushing,NY,11379",1450.0,1,1.0,122.0,https://www.zillow.com/homedetails/62nd-St-Flushing-NY-11379/2085015420_zpid/,40.71523010000001,-73.8999022
"Bay 34th St,Brooklyn,NY,11214",1450.0,1,1.0,122.0,https://www.zillow.com/homedetails/Bay-34th-St-Brooklyn-NY-11214/2101266762_zpid/,40.5973062,-73.9937952
"Commonwealth Ave,Bronx,NY,10472",1500.0,1,1.0,700.0,https://www.zillow.com/homedetails/Commonwealth-Ave-Bronx-NY-10472/2085016227_zpid/,40.83479519999999,-73.86895059999999
"45th Dr,Flushing,NY,11361",1500.0,1,1.0,700.0,https://www.zillow.com/homedetails/45th-Dr-Flushing-NY-11361/2087580682_zpid/,40.7562672,-73.778665
"1235 Teller Ave,Bronx,NY,10456",1500.0,2,1.0,700.0,https://www.zillow.com/homedetails/1235-Teller-Ave-Bronx-NY-10456/2100771462_zpid/,40.8332066,-73.91132499999999
"Hillside Ave,Jamaica,NY,11432",1515.0,1,1.0,700.0,https://www.zillow.com/homedetails/Hillside-Ave-Jamaica-NY-11432/2085016921_zpid/,40.7104668,-73.7934554
"359 Ovington Ave APT B5,Brooklyn,NY,11209",1525.0,1,1.0,700.0,https://www.zillow.com/homedetails/359-Ovington-Ave-APT-B5-Brooklyn-NY-11209/112747113_zpid/,40.6343298,-74.02475079999999
"243 78th St # 3,Brooklyn,NY,11209",1549.0,1,1.0,650.0,https://www.zillow.com/homedetails/243-78th-St-3-Brooklyn-NY-11209/2085012813_zpid/,40.629789,-74.0301594
"517 W 161st St APT 24,New York,NY,10032",1550.0,1,1.0,650.0,https://www.zillow.com/homedetails/517-W-161st-St-APT-24-New-York-NY-10032/2102111984_zpid/,40.8359733,-73.9411485
"417 Brighton Beach Ave # 2F,Brooklyn,NY,11235",1575.0,1,1.0,650.0,https://www.zillow.com/homedetails/417-Brighton-Beach-Ave-2F-Brooklyn-NY-11235/2085016722_zpid/,40.5775698,-73.9627656
"Burden Cres,Jamaica,NY,11435",1575.0,1,1.0,475.0,https://www.zillow.com/homedetails/Burden-Cres-Jamaica-NY-11435/2085018147_zpid/,40.711353,-73.81589939999999
"221 Wadsworth Ave # 1A,New York,NY,10033",1582.0,1,1.0,475.0,https://www.zillow.com/homedetails/221-Wadsworth-Ave-1A-New-York-NY-10033/2085017093_zpid/,40.851708,-73.933263
"3063 Bainbridge Ave,Bronx,NY,10467",1595.0,1,1.0,550.0,https://www.zillow.com/homedetails/3063-Bainbridge-Ave-Bronx-NY-10467/2085014134_zpid/,40.8737261,-73.87967789999999
"2179 3rd Ave # 5,New York,NY,10035",1599.0,1,1.0,550.0,https://www.zillow.com/homedetails/2179-3rd-Ave-5-New-York-NY-10035/2092309803_zpid/,40.7996301,-73.938485
"1352 Prospect Pl # 1,Brooklyn,NY,11213",1599.0,1,1.0,800.0,https://www.zillow.com/homedetails/1352-Prospect-Pl-1-Brooklyn-NY-11213/2085955231_zpid/,40.6731079,-73.9316996
"2120 St Raymonds Ave,Bronx,NY,10462",1600.0,1,1.0,470.0,https://www.zillow.com/homedetails/2120-St-Raymonds-Ave-Bronx-NY-10462/2085017812_zpid/,40.8371603,-73.85463310000002
"71st Pl,Glendale,NY,11385",1600.0,2,1.0,470.0,https://www.zillow.com/homedetails/71st-Pl-Glendale-NY-11385/2085016601_zpid/,40.7038395,-73.8798896
"5855 Amboy Rd,Staten Island,NY,10309",1600.0,2,1.0,470.0,https://www.zillow.com/homedetails/5855-Amboy-Rd-Staten-Island-NY-10309/124439239_zpid/,40.5261946,-74.2025498
"Amboy Rd,Staten Island,NY,10306",1600.0,1,1.0,750.0,https://www.zillow.com/homedetails/Amboy-Rd-Staten-Island-NY-10306/2085014123_zpid/,40.5560275,-74.1397241
"E Mosholu Pkwy N,Bronx,NY,10467",1600.0,2,1.0,750.0,https://www.zillow.com/homedetails/E-Mosholu-Pkwy-N-Bronx-NY-10467/2101049916_zpid/,40.874812,-73.88148100000001
"7143 166th St,Flushing,NY,11365",1600.0,1,1.0,1725.0,https://www.zillow.com/homedetails/7143-166th-St-Flushing-NY-11365/32075136_zpid/,40.729199,-73.80301399999999
"362 Midwood St # 1,Brooklyn,NY,11225",1600.0,1,1.0,39600.0,https://www.zillow.com/homedetails/362-Midwood-St-1-Brooklyn-NY-11225/2100311033_zpid/,40.660004,-73.94873
"Horace Harding Expy,Oakland Gardens,NY,11364",1600.0,1,1.0,39600.0,https://www.zillow.com/homedetails/Horace-Harding-Expy-Oakland-Gardens-NY-11364/2085016854_zpid/,40.7490813,-73.75669599999999
"946 Bronx Park S APT 1A,Bronx,NY,10460",1625.0,1,1.0,39600.0,https://www.zillow.com/homedetails/946-Bronx-Park-S-APT-1A-Bronx-NY-10460/2085012814_zpid/,40.8454054,-73.8795428
"3205 81st St APT DD4,East Elmhurst,NY,11370",1629.0,1,1.0,39600.0,https://www.zillow.com/homedetails/3205-81st-St-APT-DD4-East-Elmhurst-NY-11370/245390767_zpid/,40.7575899,-73.88668
"12th Ave,Brooklyn,NY,11219",1650.0,1,1.0,2730.0,https://www.zillow.com/homedetails/12th-Ave-Brooklyn-NY-11219/2105599147_zpid/,40.6335516,-73.9972225
"14345 Sanford Ave APT 108,Flushing,NY,11355",1650.0,1,1.0,600.0,https://www.zillow.com/homedetails/14345-Sanford-Ave-APT-108-Flushing-NY-11355/2110708530_zpid/,40.7588836,-73.8216429
"Beach 117th St,Rockaway Park,NY,11694",1675.0,1,1.0,750.0,https://www.zillow.com/homedetails/Beach-117th-St-Rockaway-Park-NY-11694/2107071496_zpid/,40.5795009,-73.83810679999999
"330 89th St APT 2R,Brooklyn,NY,11209",1675.0,1,1.0,750.0,https://www.zillow.com/homedetails/330-89th-St-APT-2R-Brooklyn-NY-11209/245026064_zpid/,40.62097139999999,-74.03097629999999
"1539 Park Pl # D,Brooklyn,NY,11213",1695.0,1,1.0,37345.0,https://www.zillow.com/homedetails/1539-Park-Pl-D-Brooklyn-NY-11213/2085017107_zpid/,40.6723992,-73.9263837
"2790 Broadway APT 1F,New York,NY,10025",1695.0,1,1.0,37345.0,https://www.zillow.com/homedetails/2790-Broadway-APT-1F-New-York-NY-10025/244892940_zpid/,40.8025988,-73.9673459
"675 Avenue Z # 8K,Brooklyn,NY,11223",1695.0,1,1.0,650.0,https://www.zillow.com/homedetails/675-Avenue-Z-8K-Brooklyn-NY-11223/2085018747_zpid/,40.58661499999999,-73.96902299999999
"8740 Elmhurst Ave APT 602,Elmhurst,NY,11373",1695.0,1,1.0,300.0,https://www.zillow.com/homedetails/8740-Elmhurst-Ave-APT-602-Elmhurst-NY-11373/2095108092_zpid/,40.7450684,-73.87796879999999
"Beach 121st St,Rockaway Park,NY,11694",1700.0,1,1.0,300.0,https://www.zillow.com/homedetails/Beach-121st-St-Rockaway-Park-NY-11694/2098148762_zpid/,40.5785404,-73.8414663
"Memphis Ave,Staten Island,NY,10312",1700.0,2,1.0,700.0,https://www.zillow.com/homedetails/Memphis-Ave-Staten-Island-NY-10312/2085014147_zpid/,40.5486546,-74.171324
"13538 78th Ave # 1,Flushing,NY,11367",1700.0,1,1.0,700.0,https://www.zillow.com/homedetails/13538-78th-Ave-1-Flushing-NY-11367/2091848547_zpid/,40.7197274,-73.8239164
"Borden Ave,Maspeth,NY,11378",1700.0,1,1.0,650.0,https://www.zillow.com/homedetails/Borden-Ave-Maspeth-NY-11378/2090363136_zpid/,40.7297488,-73.9118211
"2363 Holland Ave,Bronx,NY,10467",1700.0,1,1.0,650.0,https://www.zillow.com/homedetails/2363-Holland-Ave-Bronx-NY-10467/2085018974_zpid/,40.8612025,-73.8658212
"719 5th Ave STE B,Brooklyn,NY,11215",1700.0,1,1.0,650.0,https://www.zillow.com/homedetails/719-5th-Ave-STE-B-Brooklyn-NY-11215/2089201336_zpid/,40.6602858,-73.99414209999999
"2962 Perry Ave,Bronx,NY,10458",1700.0,3,1.0,650.0,https://www.zillow.com/homedetails/2962-Perry-Ave-Bronx-NY-10458/2085019030_zpid/,40.8697026,-73.8843684
"7707 138th St FL 2ND,Flushing,NY,11367",1700.0,1,1.0,650.0,https://www.zillow.com/homedetails/7707-138th-St-FL-2ND-Flushing-NY-11367/2086758737_zpid/,40.7206793,-73.8232538
"1929 Hobart Ave,Bronx,NY,10461",1700.0,3,1.0,1262.0,https://www.zillow.com/homedetails/1929-Hobart-Ave-Bronx-NY-10461/29816729_zpid/,40.8501612,-73.8314647
"18th Ave,Brooklyn,NY,11204",1700.0,2,1.0,700.0,https://www.zillow.com/homedetails/18th-Ave-Brooklyn-NY-11204/2085016053_zpid/,40.620303,-73.988993
"1540 Rhinelander Ave,Bronx,NY,10461",1700.0,1,1.0,2352.0,https://www.zillow.com/homedetails/1540-Rhinelander-Ave-Bronx-NY-10461/2100407364_zpid/,40.8557184,-73.84239459999999
"560 Isham St APT 3J,New York,NY,10034",1700.0,2,1.0,2352.0,https://www.zillow.com/homedetails/560-Isham-St-APT-3J-New-York-NY-10034/2085019203_zpid/,40.8673972,-73.9195864
"91 Oberlin St,Staten Island,NY,10305",1700.0,2,1.0,2352.0,https://www.zillow.com/homedetails/91-Oberlin-St-Staten-Island-NY-10305/32327876_zpid/,40.5935413,-74.07941919999999
"513 E 87th St # 5FW,New York,NY,10128",1725.0,1,1.0,750.0,https://www.zillow.com/homedetails/513-E-87th-St-5FW-New-York-NY-10128/2103071465_zpid/,40.7763852,-73.945603
"275 Fort Washington Ave APT 2B,New York,NY,10032",1725.0,1,1.0,750.0,https://www.zillow.com/homedetails/275-Fort-Washington-Ave-APT-2B-New-York-NY-10032/2125011295_zpid/,40.8446109,-73.9411945
"4305 65th St APT C6,Woodside,NY,11377",1735.0,1,1.0,750.0,https://www.zillow.com/homedetails/4305-65th-St-APT-C6-Woodside-NY-11377/2092509889_zpid/,40.7418872,-73.90031189999999
"2922 Nostrand Ave # 4,Brooklyn,NY,11229",1750.0,1,1.0,640.0,https://www.zillow.com/homedetails/2922-Nostrand-Ave-4-Brooklyn-NY-11229/2085015049_zpid/,40.6133847,-73.94447749999999
"Banner Ave,Brooklyn,NY,11235",1750.0,1,1.0,640.0,https://www.zillow.com/homedetails/Banner-Ave-Brooklyn-NY-11235/2085013673_zpid/,40.5835281,-73.9601818
"3173 35th St APT 3F,Astoria,NY,11106",1750.0,1,1.0,640.0,https://www.zillow.com/homedetails/3173-35th-St-APT-3F-Astoria-NY-11106/2085018854_zpid/,40.760869,-73.92150699999999
"715 119th St FL 2ND,College Point,NY,11356",1750.0,2,1.0,750.0,https://www.zillow.com/homedetails/715-119th-St-FL-2ND-College-Point-NY-11356/2085015897_zpid/,40.7903329,-73.84924199999999
"1596 W 7th St FL 1ST,Brooklyn,NY,11204",1750.0,3,1.0,700.0,https://www.zillow.com/homedetails/1596-W-7th-St-FL-1ST-Brooklyn-NY-11204/2085018921_zpid/,40.6082432,-73.98092539999999
"1002 Ditmas Ave # 3FF,Brooklyn,NY,11218",1750.0,1,1.0,800.0,https://www.zillow.com/homedetails/1002-Ditmas-Ave-3FF-Brooklyn-NY-11218/2085014911_zpid/,40.6350814,-73.96723450000002
"8933 85th St # 1FL,Woodhaven,NY,11421",1750.0,1,1.0,800.0,https://www.zillow.com/homedetails/8933-85th-St-1FL-Woodhaven-NY-11421/2085016152_zpid/,40.68836599999999,-73.857276
"Parsons Blvd,Jamaica,NY,11432",1750.0,1,1.0,800.0,https://www.zillow.com/homedetails/Parsons-Blvd-Jamaica-NY-11432/2085018162_zpid/,40.7151354,-73.8076531
"25 Parade Pl # 3,Brooklyn,NY,11226",1799.0,1,1.0,800.0,https://www.zillow.com/homedetails/25-Parade-Pl-3-Brooklyn-NY-11226/2088890951_zpid/,40.6525257,-73.9655559
"Beach 118th St,Rockaway Park,NY,11694",1800.0,2,1.0,800.0,https://www.zillow.com/homedetails/Beach-118th-St-Rockaway-Park-NY-11694/2085018155_zpid/,40.5792255,-73.838934
"Commonwealth Ave,Bronx,NY,10472",1800.0,2,1.0,800.0,https://www.zillow.com/homedetails/Commonwealth-Ave-Bronx-NY-10472/2085016258_zpid/,40.83479519999999,-73.86895059999999
"1140 Saint Johns Pl APT 3,Brooklyn,NY,11213",1800.0,1,1.0,550.0,https://www.zillow.com/homedetails/1140-Saint-Johns-Pl-APT-3-Brooklyn-NY-11213/2107277312_zpid/,40.6708096,-73.9405975
"3203 Nostrand Ave APT 2T,Brooklyn,NY,11229",1800.0,1,1.0,970.0,https://www.zillow.com/homedetails/3203-Nostrand-Ave-APT-2T-Brooklyn-NY-11229/245026128_zpid/,40.6058583,-73.94268699999999
"150 88th St APT B4,Brooklyn,NY,11209",1800.0,1,1.0,3750.0,https://www.zillow.com/homedetails/150-88th-St-APT-B4-Brooklyn-NY-11209/2085018502_zpid/,40.62271,-74.035484
"19th Ave,Brooklyn,NY,11214",1800.0,2,1.0,3750.0,https://www.zillow.com/homedetails/19th-Ave-Brooklyn-NY-11214/2085015900_zpid/,40.6065392,-73.99982949999999
"165 E 179th St,Bronx,NY,10453",1800.0,3,1.0,400.0,https://www.zillow.com/homedetails/165-E-179th-St-Bronx-NY-10453/2103538395_zpid/,40.851475,-73.905526
"478 Union Ave APT 1F,Brooklyn,NY,11211",1800.0,1,1.0,400.0,https://www.zillow.com/homedetails/478-Union-Ave-APT-1F-Brooklyn-NY-11211/2093433629_zpid/,40.7148195,-73.9514865
"Braddock Ave,Bellerose,NY,11426",1800.0,2,1.0,700.0,https://www.zillow.com/homedetails/Braddock-Ave-Bellerose-NY-11426/2085016899_zpid/,40.7266162,-73.7291755
"1104 Clarkson Ave # 1F,Brooklyn,NY,11212",1800.0,2,1.0,700.0,https://www.zillow.com/homedetails/1104-Clarkson-Ave-1F-Brooklyn-NY-11212/2085014918_zpid/,40.65996699999999,-73.921351
"15311 73rd Ave APT 1H,Flushing,NY,11367",1825.0,1,1.0,700.0,https://www.zillow.com/homedetails/15311-73rd-Ave-APT-1H-Flushing-NY-11367/2092056769_zpid/,40.72692259999999,-73.81372979999999
"Sheridan Ave,Bronx,NY,10457",1850.0,2,1.0,700.0,https://www.zillow.com/homedetails/Sheridan-Ave-Bronx-NY-10457/2085018603_zpid/,40.8405964,-73.911503
"190 72nd St # 4,Brooklyn,NY,11209",1850.0,1,1.0,700.0,https://www.zillow.com/homedetails/190-72nd-St-4-Brooklyn-NY-11209/2109373960_zpid/,40.6341186,-74.0299495
"2050 E 18th St,Brooklyn,NY,11229",1850.0,1,1.0,850.0,https://www.zillow.com/homedetails/2050-E-18th-St-Brooklyn-NY-11229/2085014721_zpid/,40.5999264,-73.9540295
"3121 29th St APT 3C,Astoria,NY,11106",1850.0,1,1.0,850.0,https://www.zillow.com/homedetails/3121-29th-St-APT-3C-Astoria-NY-11106/2085013475_zpid/,40.764247,-73.9253839
"Jamaica Ave,Queens Village,NY,11428",1850.0,1,1.0,850.0,https://www.zillow.com/homedetails/Jamaica-Ave-Queens-Village-NY-11428/2090903322_zpid/,40.7162015,-73.7447888
"104th St,Flushing,NY,11369",1850.0,1,1.0,850.0,https://www.zillow.com/homedetails/104th-St-Flushing-NY-11369/2085013104_zpid/,40.7577323,-73.8646325
"88th Ave,Jamaica,NY,11432",1850.0,1,1.0,850.0,https://www.zillow.com/homedetails/88th-Ave-Jamaica-NY-11432/2085016643_zpid/,40.7070052,-73.80143110000002
"1966 Lacombe Ave # 1F,Bronx,NY,10473",1850.0,2,1.0,850.0,https://www.zillow.com/homedetails/1966-Lacombe-Ave-1F-Bronx-NY-10473/2085016802_zpid/,40.8158052,-73.85423109999999
"955 Coney Island Ave APT 106,Brooklyn,NY,11230",1850.0,1,1.0,850.0,https://www.zillow.com/homedetails/955-Coney-Island-Ave-APT-106-Brooklyn-NY-11230/2111558415_zpid/,40.6343261,-73.9669249
"486 Kosciuszko St APT 3,Brooklyn,NY,11221",1850.0,2,1.0,850.0,https://www.zillow.com/homedetails/486-Kosciuszko-St-APT-3-Brooklyn-NY-11221/2106342266_zpid/,40.6923396,-73.9346759
"3083 29th St # FF8,Astoria,NY,11102",1895.0,1,1.0,700.0,https://www.zillow.com/homedetails/3083-29th-St-FF8-Astoria-NY-11102/2085015050_zpid/,40.765457,-73.9244425
"1619 E 15th St # 2,Brooklyn,NY,11229",1895.0,2,1.0,900.0,https://www.zillow.com/homedetails/1619-E-15th-St-2-Brooklyn-NY-11229/2100505367_zpid/,40.609991,-73.958254
"606 Kosciuszko # 202D,Brooklyn,NY,11221",1899.0,2,1.0,900.0,https://www.zillow.com/homedetails/606-Kosciuszko-202D-Brooklyn-NY-11221/2085016025_zpid/,40.6930098,-73.9293553
"88th Ave,Jamaica,NY,11432",1899.0,1,1.0,900.0,https://www.zillow.com/homedetails/88th-Ave-Jamaica-NY-11432/2085018120_zpid/,40.7070052,-73.80143110000002
"10749 88th St,Jamaica,NY,11417",1900.0,2,1.0,1184.0,https://www.zillow.com/homedetails/10749-88th-St-Jamaica-NY-11417/32114649_zpid/,40.676724,-73.848803
"52 Britton St # 1R,Staten Island,NY,10310",1900.0,2,1.0,3024.0,https://www.zillow.com/homedetails/52-Britton-St-1R-Staten-Island-NY-10310/2085016934_zpid/,40.6339467,-74.1162652
"249 Thomas S Boyland St # 4,Brooklyn,NY,11233",1900.0,2,1.0,3024.0,https://www.zillow.com/homedetails/249-Thomas-S-Boyland-St-4-Brooklyn-NY-11233/2085013474_zpid/,40.6757587,-73.9137708
"11019 Rockaway Blvd,Jamaica,NY,11420",1900.0,2,1.0,3024.0,https://www.zillow.com/homedetails/11019-Rockaway-Blvd-Jamaica-NY-11420/32169384_zpid/,40.6777323,-73.8280654
"1401 66th St APT 8,Brooklyn,NY,11219",1900.0,2,1.0,850.0,https://www.zillow.com/homedetails/1401-66th-St-APT-8-Brooklyn-NY-11219/2106232021_zpid/,40.62403949999999,-73.9996334
"60th Ln,Flushing,NY,11378",1900.0,2,1.0,4800.0,https://www.zillow.com/homedetails/60th-Ln-Flushing-NY-11378/2085015505_zpid/,40.7167431,-73.9037025
"127th St,Flushing,NY,11356",1900.0,3,1.0,4800.0,https://www.zillow.com/homedetails/127th-St-Flushing-NY-11356/2085013051_zpid/,40.784493,-73.84124
"Avenue U,Brooklyn,NY,11223",1900.0,2,1.0,4800.0,https://www.zillow.com/homedetails/Avenue-U-Brooklyn-NY-11223/2085017607_zpid/,40.5971808,-73.9714896
"275 Clarkson Ave # 724A,Brooklyn,NY,11226",1950.0,1,1.0,900.0,https://www.zillow.com/homedetails/275-Clarkson-Ave-724A-Brooklyn-NY-11226/2085016999_zpid/,40.6555902,-73.9507807
"Yale St,Staten Island,NY,10303",1999.0,3,2.0,900.0,https://www.zillow.com/homedetails/Yale-St-Staten-Island-NY-10303/2085017620_zpid/,40.6250685,-74.1649434
"661 Woodward Ave APT 3L,Ridgewood,NY,11385",1999.0,1,1.0,900.0,https://www.zillow.com/homedetails/661-Woodward-Ave-APT-3L-Ridgewood-NY-11385/2095493268_zpid/,40.7055991,-73.90650839999999
"Yale St,Staten Island,NY,10303",1999.0,3,2.0,900.0,https://www.zillow.com/homedetails/Yale-St-Staten-Island-NY-10303/2085017601_zpid/,40.6250685,-74.1649434
"202 Bay 11th St # 2,Brooklyn,NY,11228",2000.0,3,1.5,900.0,https://www.zillow.com/homedetails/202-Bay-11th-St-2-Brooklyn-NY-11228/2085013041_zpid/,40.6065303,-74.01245399999999
"3025 42nd St # 1,Astoria,NY,11103",2000.0,2,1.0,950.0,https://www.zillow.com/homedetails/3025-42nd-St-1-Astoria-NY-11103/2085013473_zpid/,40.762299,-73.913724
"12510 22nd Ave FL 2ND,Flushing,NY,11356",2000.0,3,1.0,950.0,https://www.zillow.com/homedetails/12510-22nd-Ave-FL-2ND-Flushing-NY-11356/2089851413_zpid/,40.779913,-73.842884
"47 W 90th St APT 1,New York,NY,10024",2000.0,1,1.0,1100.0,https://www.zillow.com/homedetails/47-W-90th-St-APT-1-New-York-NY-10024/2111153316_zpid/,40.7887434,-73.9691022
"Vincent Ave,Bronx,NY,10465",2000.0,2,1.0,2016.0,https://www.zillow.com/homedetails/Vincent-Ave-Bronx-NY-10465/2085016785_zpid/,40.8309123,-73.8184254
"7215 69th Street 2 FL 2,Glendale,NY,11385",2000.0,3,1.0,2016.0,https://www.zillow.com/homedetails/7215-69th-Street-2-FL-2-Glendale-NY-11385/2085013237_zpid/,40.70130899999999,-73.88233699999999
"74th St,Glendale,NY,11385",2000.0,2,1.0,750.0,https://www.zillow.com/homedetails/74th-St-Glendale-NY-11385/2085016002_zpid/,40.7055284,-73.8757334
"15328 75th Ave FL 2ND,Flushing,NY,11367",2025.0,2,1.0,1000.0,https://www.zillow.com/homedetails/15328-75th-Ave-FL-2ND-Flushing-NY-11367/2090407249_zpid/,40.7261018,-73.8128959
"15040 72nd Rd APT 3E,Flushing,NY,11367",2025.0,2,1.0,1000.0,https://www.zillow.com/homedetails/15040-72nd-Rd-APT-3E-Flushing-NY-11367/2092766179_zpid/,40.72755069999999,-73.81575280000001
"511 E 81st St APT 9,New York,NY,10028",2050.0,1,1.0,1000.0,https://www.zillow.com/homedetails/511-E-81st-St-APT-9-New-York-NY-10028/2120228118_zpid/,40.7725425,-73.94862239999999
"171 W 83rd St APT 2A,New York,NY,10024",2050.0,1,1.0,1000.0,https://www.zillow.com/homedetails/171-W-83rd-St-APT-2A-New-York-NY-10024/2085014024_zpid/,40.7856893,-73.9757715
"156 Allen St APT 18,New York,NY,10002",2050.0,1,1.0,1000.0,https://www.zillow.com/homedetails/156-Allen-St-APT-18-New-York-NY-10002/2085016447_zpid/,40.7208251,-73.9892855
"332 Keap St APT 3J,Brooklyn,NY,11211",2086.0,2,1.0,1000.0,https://www.zillow.com/homedetails/332-Keap-St-APT-3J-Brooklyn-NY-11211/2085013471_zpid/,40.708729,-73.95465279999999
"291 Bainbridge St # 3R,Brooklyn,NY,11233",2090.0,2,1.0,1000.0,https://www.zillow.com/homedetails/291-Bainbridge-St-3R-Brooklyn-NY-11233/2085017103_zpid/,40.681887,-73.925044
"145 E 18th St APT 1C,Brooklyn,NY,11226",2099.0,3,1.0,1000.0,https://www.zillow.com/homedetails/145-E-18th-St-APT-1C-Brooklyn-NY-11226/245018639_zpid/,40.6477931,-73.96251269999999
"139 Meserole Ave # 1,Brooklyn,NY,11222",2100.0,1,1.0,1000.0,https://www.zillow.com/homedetails/139-Meserole-Ave-1-Brooklyn-NY-11222/2085014142_zpid/,40.72774709999999,-73.9514116
"4143 39th Pl APT 3M,Sunnyside,NY,11104",2100.0,1,1.0,1000.0,https://www.zillow.com/homedetails/4143-39th-Pl-APT-3M-Sunnyside-NY-11104/2085014919_zpid/,40.7459311,-73.9245388
"2736 Sexton Pl # 2,Bronx,NY,10469",2100.0,2,1.0,500.0,https://www.zillow.com/homedetails/2736-Sexton-Pl-2-Bronx-NY-10469/2085018625_zpid/,40.867951,-73.848229
"232nd St,Bayside,NY,11364",2100.0,3,2.0,500.0,https://www.zillow.com/homedetails/232nd-St-Bayside-NY-11364/2090380014_zpid/,40.7479508,-73.7450355
"265 W 146th St APT 3,New York,NY,10039",2100.0,1,1.0,500.0,https://www.zillow.com/homedetails/265-W-146th-St-APT-3-New-York-NY-10039/2095656884_zpid/,40.8232796,-73.9405056
"Westervelt Ave,STATEN ISLAND,NY,10301",2100.0,4,1.0,3800.0,https://www.zillow.com/homedetails/Westervelt-Ave-Staten-Island-NY-10301/2089236482_zpid/,40.6431538,-74.08394659999999
"13751 56th Ave,Flushing,NY,11355",2100.0,2,1.0,33580.0,https://www.zillow.com/homedetails/13751-56th-Ave-Flushing-NY-11355/2085013022_zpid/,40.7485934,-73.82699389999999
"3427 41st St # 5L,Long Island City,NY,11101",2100.0,1,1.0,33580.0,https://www.zillow.com/homedetails/3427-41st-St-5L-Long-Island-City-NY-11101/2085017091_zpid/,40.7555177,-73.9204354
"3900 Kings Hwy APT 3M,Brooklyn,NY,11234",2125.0,2,1.0,33580.0,https://www.zillow.com/homedetails/3900-Kings-Hwy-APT-3M-Brooklyn-NY-11234/2094935694_zpid/,40.6226004,-73.9355688
"330 E 83rd St APT 2K,New York,NY,10028",2129.0,1,1.0,33580.0,https://www.zillow.com/homedetails/330-E-83rd-St-APT-2K-New-York-NY-10028/244840592_zpid/,40.7751593,-73.9516081
"7520 Edsall Ave # 3,Glendale,NY,11385",2150.0,3,1.5,1000.0,https://www.zillow.com/homedetails/7520-Edsall-Ave-3-Glendale-NY-11385/2085012810_zpid/,40.706531,-73.874315
"731 6th Ave # 2L,Brooklyn,NY,11215",2150.0,2,1.0,500.0,https://www.zillow.com/homedetails/731-6th-Ave-2L-Brooklyn-NY-11215/2085014907_zpid/,40.6590869,-73.9918754
"186 Lincoln Pl APT 8,Brooklyn,NY,11217",2150.0,1,1.0,500.0,https://www.zillow.com/homedetails/186-Lincoln-Pl-APT-8-Brooklyn-NY-11217/2101434462_zpid/,40.6753423,-73.9741185
"230 E 87th St APT 2D,New York,NY,10128",2150.0,1,1.0,1000.0,https://www.zillow.com/homedetails/230-E-87th-St-APT-2D-New-York-NY-10128/2113653243_zpid/,40.7788311,-73.95235869999999
"123 Pembroke St # 1,Brooklyn,NY,11235",2150.0,2,1.0,1000.0,https://www.zillow.com/homedetails/123-Pembroke-St-1-Brooklyn-NY-11235/2094829260_zpid/,40.5802426,-73.9367743
"4203 156th St # 2FL,Flushing,NY,11355",2150.0,3,2.0,900.0,https://www.zillow.com/homedetails/4203-156th-St-2FL-Flushing-NY-11355/2085012996_zpid/,40.761029,-73.809277
"943 Columbus Ave # DD,New York,NY,10025",2154.0,1,1.0,750.0,https://www.zillow.com/homedetails/943-Columbus-Ave-DD-New-York-NY-10025/2085013490_zpid/,40.7993844,-73.9625016
"101 Kane St APT 1,Brooklyn,NY,11231",2190.0,1,1.0,750.0,https://www.zillow.com/homedetails/101-Kane-St-APT-1-Brooklyn-NY-11231/2085014921_zpid/,40.6877068,-74.0006949
"1191 Ocean Ave APT 4B,Brooklyn,NY,11230",2199.0,1,1.0,750.0,https://www.zillow.com/homedetails/1191-Ocean-Ave-APT-4B-Brooklyn-NY-11230/2085017958_zpid/,40.6335113,-73.95749649999999
"Parsons Blvd,Flushing,NY,11366",2200.0,2,2.0,750.0,https://www.zillow.com/homedetails/Parsons-Blvd-Flushing-NY-11366/2085016851_zpid/,40.7274343,-73.8110392
"Tiemann Ave,Bronx,NY,10469",2200.0,3,2.0,750.0,https://www.zillow.com/homedetails/Tiemann-Ave-Bronx-NY-10469/2085016978_zpid/,40.868545,-73.83905299999999
